"uuid","decision_visibility","decision_visibility_other","end_date_visibility_restriction","decision_monetary","decision_monetary_other","end_date_monetary_restriction","decision_provision","end_date_service_restriction","decision_account","end_date_account_restriction","account_type","decision_ground","decision_ground_reference_url","illegal_content_legal_ground","illegal_content_legal_ground","incompatible_content_ground","incompatible_content_explanation","incompatible_content_illegal","category","category_addition","category_specification","category_specification_other","content_type","content_type_other","content_language","content_date","territorial_scope","application_date","decision_facts","source_type","source_identity","automated_detection","automated_decision","platform_name","created_at"
"6e729f75-3cd2-420b-840e-8be6fffc1799","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Sexual Exploitation and Gender-Based Violence","We are committed to providing a space that embraces gender equity, supports healthy relationships, and respects intimate privacy. We do not allow sexual exploitation or gender-based violence, including non-consensual sexual acts, image-based sexual abuse, sextortion, physical abuse, and sexual harassment.We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_VIOLENCE","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:36"
"f09f9d06-1494-4a73-a61b-8190cd624687","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Community Guidelines","Your content is against our Community Guidelines. The guidelines include rules and standards for using TikTok that apply to everyone and everything on our platform.We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE","","","","[""CONTENT_TYPE_IMAGE""]","","","2023-09-19 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:36"
"ec55eaff-0519-4b22-b157-494d8cc121c9","[""DECISION_VISIBILITY_OTHER""]","Limited distribution","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Adult content","This Pin violates our Community Guidelines on adult content.","","STATEMENT_CATEGORY_PORNOGRAPHY_OR_SEXUALIZED_CONTENT","","[""KEYWORD_ADULT_SEXUAL_MATERIAL""]","","[""CONTENT_TYPE_OTHER""]","Pin","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IS"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","We identified this violation through our own investigation. This Pin violates our Community Guidelines on adult content.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","Pinterest","2023-09-27 12:20:36"
"5e3420ed-8faf-430d-950d-afcd7dc8b62a","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Harassment and Bullying","We welcome the respectful expression of different viewpoints, but not toxicity or trolling. We do not allow language or behavior that harasses, humiliates, threatens, or doxes anyone. This also includes responding to such acts with retaliatory harassment (but excludes non-harassing counterspeech).We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:36"
"d6c23a5d-4d0f-4d75-b8f0-785c19ac62ae","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Hate Speech and Hateful Behaviors","TikTok is enriched by the various backgrounds of our community members. Our differences should be respected, rather than a cause for division. We do not allow any hateful behavior, hate speech, or promotion of hateful ideologies. This includes content that attacks a person or group because of protected attributes.We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:36"
"ef07ec91-3448-42e7-acd2-97577b29e94c","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Sexual Exploitation and Gender-Based Violence","We are committed to providing a space that embraces gender equity, supports healthy relationships, and respects intimate privacy. We do not allow sexual exploitation or gender-based violence, including non-consensual sexual acts, image-based sexual abuse, sextortion, physical abuse, and sexual harassment.We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_VIOLENCE","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:36"
"540bf2de-239e-490f-967d-99d1022414c6","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Harassment and Bullying","We welcome the respectful expression of different viewpoints, but not toxicity or trolling. We do not allow language or behavior that harasses, humiliates, threatens, or doxes anyone. This also includes responding to such acts with retaliatory harassment (but excludes non-harassing counterspeech).We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:36"
"b75fe6d2-314e-410a-9c78-bd92ecc402af","[""DECISION_VISIBILITY_OTHER""]","Video not eligible for recommendation in the For You feed","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Dangerous Activities and Challenges","Most activities or challenges are appropriate for everyone, but some carry a risk of significant injury. Content is ineligible for the For You feed if it involves activities that are likely to lead to moderate physical harm, or includes professionals who are performing extreme sports and stunts that may endanger others.We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE","","","","[""CONTENT_TYPE_VIDEO""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:36"
"504972ea-e959-4935-ae8c-3eea9152f32c","[""DECISION_VISIBILITY_OTHER""]","Video not eligible for recommendation in the For You feed","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Community Guidelines","We maintain content eligibility standards for the For You feed (FYF) that prioritize safety and are informed by the diversity of our community and cultural norms. We make ineligible for the FYF certain content that may not be appropriate for a broad audience related to: (1) Behavioral Health, (2) Sensitive and Mature Themes, (3) Integrity and Authenticity, and (4) Regulated Goods. Content that is ineligible for the FYF can still be discovered in other ways, such as through search tools or by following an account.We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE","","","","[""CONTENT_TYPE_VIDEO""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:36"
"0d303c9e-4407-42c7-8281-93d80182248e","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Harassment and Bullying","We welcome the respectful expression of different viewpoints, but not toxicity or trolling. We do not allow language or behavior that harasses, humiliates, threatens, or doxes anyone. This also includes responding to such acts with retaliatory harassment (but excludes non-harassing counterspeech).We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:36"
"5c4837be-b2b3-4b6e-a87c-b13586b3f321","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Frauds and Scams","We want people to be able to use our platform to learn about ways to be financially responsible and consider economic transactions or investment opportunities, without worrying about scams or financial exploitation. We do not allow attempts to defraud or scam members of our community.Users and 3rd-parties can report policy violations to us. We have detected this policy violation based on a report that the content violated our Community Guidelines. We have used automated measures to make the decision.","","STATEMENT_CATEGORY_SCAMS_AND_FRAUD","","","","[""CONTENT_TYPE_VIDEO""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken in response to a report alleging a violation of our Community Guidelines.","SOURCE_VOLUNTARY","","No","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:36"
"5f4a8a73-189e-4e87-983f-6cdcc7d330d9","[""DECISION_VISIBILITY_OTHER""]","Video not eligible for recommendation in the For You feed","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Dangerous Activities and Challenges","Most activities or challenges are appropriate for everyone, but some carry a risk of significant injury. Content is ineligible for the For You feed if it involves activities that are likely to lead to moderate physical harm, or includes professionals who are performing extreme sports and stunts that may endanger others.We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE","","","","[""CONTENT_TYPE_VIDEO""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:36"
"39a35d2b-984c-4587-91e5-dc46f6437869","[""DECISION_VISIBILITY_OTHER""]","Video not eligible for recommendation in the For You feed","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Alcohol, Tobacco, and Drugs","While adults make personal choices about how they engage with alcohol, drugs, and tobacco, we recognize that there are risks connected to trading and using these substances. Content is ineligible for the For You feed and harder to find in search if it shows adults consuming excessive amounts of alcohol or tobacco products.We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE","","","","[""CONTENT_TYPE_VIDEO""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:35"
"5f4f7a6f-5def-41c5-854a-133cd0416ad9","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Harassment and Bullying","We welcome the respectful expression of different viewpoints, but not toxicity or trolling. We do not allow language or behavior that harasses, humiliates, threatens, or doxes anyone. This also includes responding to such acts with retaliatory harassment (but excludes non-harassing counterspeech).We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:35"
"b4f20dbf-c281-42da-a56d-fa69c262183e","[""DECISION_VISIBILITY_OTHER""]","LIVE not eligible for recommendation and restricted in search results","2023-09-27 00:00:00","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Търговия или употреба на тютюн","Вашият LIVE не отговаря на условията за препоръчване и е ограничен в резултатите от търсенето, тъй като вашият LIVE може да е показал рискове, свързани с търговия или употреба на тютюн. Това е в съответствие със стандартите за допустимост на канала За вас съгласно нашите Насоки на общността.","","STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE","","","","[""CONTENT_TYPE_VIDEO""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IS"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:35"
"000cd001-ed2e-470c-bd3e-652adb4b6cda","[""DECISION_VISIBILITY_OTHER""]","Video not eligible for recommendation in the For You feed","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Community Guidelines","We maintain content eligibility standards for the For You feed (FYF) that prioritize safety and are informed by the diversity of our community and cultural norms. We make ineligible for the FYF certain content that may not be appropriate for a broad audience related to: (1) Behavioral Health, (2) Sensitive and Mature Themes, (3) Integrity and Authenticity, and (4) Regulated Goods. Content that is ineligible for the FYF can still be discovered in other ways, such as through search tools or by following an account.We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_SCOPE_OF_PLATFORM_SERVICE","","","","[""CONTENT_TYPE_VIDEO""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:35"
"6545eb52-d41c-4322-b37a-52fa1e476e7e","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Harassment and Bullying","We welcome the respectful expression of different viewpoints, but not toxicity or trolling. We do not allow language or behavior that harasses, humiliates, threatens, or doxes anyone. This also includes responding to such acts with retaliatory harassment (but excludes non-harassing counterspeech).We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:35"
"034b6123-84b5-448b-a330-a69ac87fd2fc","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Hate Speech and Hateful Behaviors","TikTok is enriched by the various backgrounds of our community members. Our differences should be respected, rather than a cause for division. We do not allow any hateful behavior, hate speech, or promotion of hateful ideologies. This includes content that attacks a person or group because of protected attributes.We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:35"
"594d9024-4858-4fe1-b693-eb62994e0a79","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Harassment and Bullying","We welcome the respectful expression of different viewpoints, but not toxicity or trolling. We do not allow language or behavior that harasses, humiliates, threatens, or doxes anyone. This also includes responding to such acts with retaliatory harassment (but excludes non-harassing counterspeech).We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:35"
"15f91390-6c13-41a0-99cc-ce9cfe034e34","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Harassment and Bullying","We welcome the respectful expression of different viewpoints, but not toxicity or trolling. We do not allow language or behavior that harasses, humiliates, threatens, or doxes anyone. This also includes responding to such acts with retaliatory harassment (but excludes non-harassing counterspeech).We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:35"
"b231346c-8a16-4651-9586-24897a35d65d","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Hate Speech and Hateful Behaviors","TikTok is enriched by the various backgrounds of our community members. Our differences should be respected, rather than a cause for division. We do not allow any hateful behavior, hate speech, or promotion of hateful ideologies. This includes content that attacks a person or group because of protected attributes.We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:35"
"29945c25-30b5-47bd-96c9-08512f027727","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Harassment and Bullying","We welcome the respectful expression of different viewpoints, but not toxicity or trolling. We do not allow language or behavior that harasses, humiliates, threatens, or doxes anyone. This also includes responding to such acts with retaliatory harassment (but excludes non-harassing counterspeech).We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:35"
"43b71745-5f21-47e6-9eea-00696f4ed170","[""DECISION_VISIBILITY_CONTENT_REMOVED""]","","","","","","","","","","","DECISION_GROUND_INCOMPATIBLE_CONTENT","","","","Harassment and Bullying","We welcome the respectful expression of different viewpoints, but not toxicity or trolling. We do not allow language or behavior that harasses, humiliates, threatens, or doxes anyone. This also includes responding to such acts with retaliatory harassment (but excludes non-harassing counterspeech).We proactively enforce our Community Guidelines through a mix of technology and human moderation. We have detected this policy violation using automated measures. We have used automated measures in making this decision.","","STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH","","","","[""CONTENT_TYPE_TEXT""]","","","2023-09-27 00:00:00","[""AT"",""BE"",""BG"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GR"",""HR"",""HU"",""IE"",""IT"",""LI"",""LT"",""LU"",""LV"",""MT"",""NL"",""NO"",""PL"",""PT"",""RO"",""SE"",""SI"",""SK""]","2023-09-27 00:00:00","The decision was taken pursuant to own-initiative investigations.","SOURCE_VOLUNTARY","","Yes","AUTOMATED_DECISION_FULLY","TikTok","2023-09-27 12:20:35"
